DATOS HORARIOS GENERADOS CON EL EXPLORADOR DE ENERGIA SOLAR PARA UN ANIO METEOROLOGICO TIPICO
""
-----------------------------------------------------------------------------------------
DESCRIPCION,Datos para la evaluacion de la radiacion solar generados con un modelo de transferencia radiativa
VERSION DEL MODELO,2.0
FUENTE,Ministerio de Energia / Departamento de Geofisica Universidad de Chile
CONTACTO,ernc@dgf.uchile.cl
-----------------------------------------------------------------------------------------
""
CARACTERISTICAS DEL SITIO
NOMBRE DEL SITIO,S1
LATITUD,-30.1232
LONGITUD,-70.4926
ALTURA,1250.0
""
-----------------------------------------------------------------------------------------
PERIODO DE DATOS
FECHA INICIAL,2004-01-01 00:00:00
FECHA FINAL,2016-12-18 23:00:00
INTERVALO,60 minutos
METODO DE CALCULO,Promedio de valores instantaneos cada 10 minutos
""
-----------------------------------------------------------------------------------------
VARIABLES INCLUIDAS
""
VARIABLE,UNIDAD,DESCRIPCION
glb,W/m2,Radiacion Global
dir,W/m2,Radiacion Directa
dif,W/m2,Radiacion Difusa
sct,W/m2,Radiacion Difusa Reflejada
ghi,W/m2,Radiacion Global Horizontal
dirh,W/m2,Radiacion Directa
difh,W/m2,Radiacion Difusa
dni,W/m2,Radiacion Directa Normal
temp,C,Temperatura en 2 metros (Corejida)
vel,m/s,Velocidad de Viento
shadow,0 = Sin; 1 = Con (inc. la noche);,Presencia de sombras debido a la topografia
cloud,"1=Si, 0=No",Presencia de nubes
""
-----------------------------------------------------------------------------------------
""
Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2008-12-01 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.12,3.56,1.00,0.00
2008-12-01 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.43,3.80,1.00,0.00
2008-12-01 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.82,3.36,1.00,0.00
2008-12-01 06:00:00,18.15,0.00,17.84,0.31,19.12,0.00,19.12,0.00,14.11,2.40,1.00,0.00
2008-12-01 07:00:00,35.97,0.00,35.36,0.61,37.90,0.00,37.90,0.00,16.65,0.56,1.00,0.00
2008-12-01 08:00:00,399.63,349.22,41.85,8.56,532.22,487.36,44.86,993.40,19.44,1.11,0.00,0.00
2008-12-01 09:00:00,651.91,594.44,45.25,12.22,760.06,711.56,48.50,1058.09,21.77,2.30,0.00,0.00
2008-12-01 10:00:00,866.63,804.15,47.19,15.28,950.64,900.06,50.58,1095.70,24.00,3.53,0.00,0.00
2008-12-01 11:00:00,1023.08,957.30,48.27,17.50,1088.54,1036.80,51.74,1118.38,26.29,4.64,0.00,0.00
2008-12-01 12:00:00,1101.17,1033.80,48.78,18.59,1156.32,1104.04,52.28,1123.87,27.94,6.58,0.00,0.00
2008-12-01 13:00:00,1100.45,1033.12,48.76,18.58,1155.40,1103.14,52.26,1121.64,27.30,5.06,0.00,0.00
2008-12-01 14:00:00,1020.91,955.20,48.26,17.45,1085.52,1033.80,51.72,1111.11,26.55,6.33,0.00,0.00
2008-12-01 15:00:00,869.81,807.30,47.19,15.32,952.80,902.22,50.58,1091.37,25.64,4.99,0.00,0.00
2008-12-01 16:00:00,659.39,601.76,45.31,12.32,766.60,718.04,48.56,1056.61,24.27,3.93,0.00,0.00
2008-12-01 17:00:00,410.16,359.42,42.02,8.72,542.32,497.28,45.04,996.97,22.54,2.88,0.00,0.00
2008-12-01 18:00:00,151.57,111.03,35.75,4.79,297.82,259.50,38.32,874.11,20.16,1.42,0.00,0.00
2008-12-01 19:00:00,19.63,0.00,19.29,0.33,20.68,0.00,20.68,0.00,17.89,1.04,1.00,0.00
2008-12-01 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.65,2.11,1.00,0.00
2008-12-01 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.09,2.54,1.00,0.00
2008-12-01 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.84,2.79,1.00,0.00
2008-12-01 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.32,3.71,1.00,0.00
2008-12-02 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.52,3.91,1.00,0.00
2008-12-02 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.75,4.22,1.00,0.00
2008-12-02 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.24,4.73,1.00,0.00
2008-12-02 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.23,4.87,1.00,0.00
2008-12-02 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.98,4.50,1.00,0.00
2008-12-02 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.32,4.47,1.00,0.00
2008-12-02 06:00:00,18.45,0.00,18.14,0.31,19.44,0.00,19.44,0.00,14.50,3.15,1.00,0.00
2008-12-02 07:00:00,36.29,0.00,35.68,0.61,38.24,0.00,38.24,0.00,17.63,0.68,1.00,0.00
2008-12-02 08:00:00,409.08,358.07,42.21,8.80,547.08,501.84,45.24,1023.55,20.29,0.76,0.00,0.00
2008-12-02 09:00:00,663.84,605.81,45.55,12.47,775.94,727.12,48.82,1081.85,22.67,2.51,0.00,0.00
2008-12-02 10:00:00,878.67,815.71,47.43,15.52,965.66,914.82,50.84,1114.07,24.42,3.53,0.00,0.00
2008-12-02 11:00:00,1033.46,967.23,48.52,17.70,1101.26,1049.26,52.00,1131.90,26.64,4.97,0.00,0.00
2008-12-02 12:00:00,1110.45,1042.65,49.02,18.77,1167.66,1115.12,52.54,1134.93,28.26,6.01,0.00,0.00
2008-12-02 13:00:00,1108.30,1040.59,48.98,18.73,1165.12,1112.62,52.50,1130.66,27.43,6.70,0.00,0.00
2008-12-02 14:00:00,1027.45,961.37,48.50,17.59,1093.84,1041.86,51.98,1118.70,26.70,7.23,0.00,0.00
2008-12-02 15:00:00,874.35,811.52,47.42,15.42,958.98,908.16,50.82,1096.73,25.99,6.29,0.00,0.00
2008-12-02 16:00:00,662.50,604.59,45.51,12.40,771.22,722.44,48.78,1060.49,24.69,4.84,0.00,0.00
2008-12-02 17:00:00,412.51,361.52,42.21,8.78,546.00,500.76,45.24,999.71,23.19,3.30,0.00,0.00
2008-12-02 18:00:00,153.78,112.97,35.96,4.85,301.60,263.06,38.54,878.70,21.07,1.30,0.00,0.00
2008-12-02 19:00:00,20.04,0.00,19.71,0.34,21.12,0.00,21.12,0.00,19.30,0.79,1.00,0.00
2008-12-02 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.77,1.92,1.00,0.00
2008-12-02 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.07,2.42,1.00,0.00
2008-12-02 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.70,2.54,1.00,0.00
2008-12-02 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.17,3.33,1.00,0.00
2008-12-03 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.10,3.71,1.00,0.00
2008-12-03 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.22,3.51,1.00,0.00
2008-12-03 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.53,3.42,1.00,0.00
2008-12-03 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.44,3.68,1.00,0.00
2008-12-03 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.08,3.06,1.00,0.00
2008-12-03 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.68,3.05,1.00,0.00
2008-12-03 06:00:00,18.30,0.00,17.99,0.31,19.28,0.00,19.28,0.00,13.09,2.38,1.00,0.00
2008-12-03 07:00:00,36.14,0.00,35.53,0.61,38.08,0.00,38.08,0.00,16.05,0.36,1.00,0.00
2008-12-03 08:00:00,401.24,350.52,42.06,8.66,538.48,493.40,45.08,1007.27,18.68,1.02,0.00,0.00
2008-12-03 09:00:00,653.83,596.16,45.36,12.31,766.00,717.38,48.62,1067.97,21.22,2.43,0.00,0.00
2008-12-03 10:00:00,867.95,805.36,47.23,15.36,955.52,904.90,50.62,1102.53,23.55,3.79,0.00,0.00
2008-12-03 11:00:00,1022.69,956.87,48.27,17.55,1091.38,1039.64,51.74,1121.68,26.11,4.57,0.00,0.00
2008-12-03 12:00:00,1100.05,1032.68,48.74,18.62,1158.24,1106.00,52.24,1125.46,27.56,6.21,0.00,0.00
2008-12-03 13:00:00,1099.11,1031.79,48.72,18.60,1156.80,1104.58,52.22,1121.93,26.73,3.51,0.00,0.00
2008-12-03 14:00:00,1019.33,953.66,48.20,17.47,1086.50,1034.84,51.66,1110.03,26.17,4.80,0.00,0.00
2008-12-03 15:00:00,869.43,806.95,47.14,15.35,954.72,904.20,50.52,1090.15,25.16,2.08,0.00,0.00
2008-12-03 16:00:00,660.27,602.63,45.27,12.37,769.54,721.02,48.52,1055.64,23.89,3.28,0.00,0.00
2008-12-03 17:00:00,412.15,361.34,42.02,8.78,546.12,501.08,45.04,996.14,22.04,2.79,0.00,0.00
2008-12-03 18:00:00,154.83,114.02,35.94,4.87,303.20,264.68,38.52,877.28,19.83,2.10,0.00,0.00
2008-12-03 19:00:00,20.41,0.00,20.06,0.35,21.50,0.00,21.50,0.00,17.50,2.73,1.00,0.00
2008-12-03 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.22,2.53,1.00,0.00
2008-12-03 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48,3.04,1.00,0.00
2008-12-03 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.23,3.12,1.00,0.00
2008-12-03 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.77,3.88,1.00,0.00
2008-12-04 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.96,4.06,1.00,0.00
2008-12-04 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16,4.63,1.00,0.00
2008-12-04 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.63,4.86,1.00,0.00
2008-12-04 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.83,5.21,1.00,0.00
2008-12-04 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.42,5.06,1.00,0.00
2008-12-04 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.59,5.27,1.00,0.00
2008-12-04 06:00:00,18.30,0.00,17.99,0.31,19.28,0.00,19.28,0.00,14.45,3.36,1.00,0.00
2008-12-04 07:00:00,36.14,0.00,35.53,0.61,38.08,0.00,38.08,0.00,18.08,1.51,1.00,0.00
2008-12-04 08:00:00,405.99,355.13,42.06,8.80,547.20,502.12,45.08,1026.35,20.94,1.06,0.00,0.00
2008-12-04 09:00:00,661.15,603.31,45.36,12.48,776.42,727.80,48.62,1084.32,23.62,2.36,0.00,0.00
2008-12-04 10:00:00,876.23,813.43,47.27,15.54,966.34,915.68,50.66,1116.20,25.89,4.36,0.00,0.00
2008-12-04 11:00:00,1031.24,965.21,48.31,17.72,1102.06,1050.28,51.78,1133.40,27.81,5.31,0.00,0.00
2008-12-04 12:00:00,1107.85,1040.29,48.78,18.78,1167.92,1115.64,52.28,1135.12,28.78,7.41,0.00,0.00
2008-12-04 13:00:00,1105.13,1037.67,48.74,18.72,1164.46,1112.22,52.24,1129.14,27.91,5.11,0.00,0.00
2008-12-04 14:00:00,1024.04,958.25,48.22,17.57,1092.72,1041.04,51.68,1115.63,26.87,7.31,0.00,0.00
2008-12-04 15:00:00,871.98,809.41,47.15,15.41,958.58,908.04,50.54,1093.11,25.88,4.16,0.00,0.00
2008-12-04 16:00:00,661.41,603.75,45.25,12.41,771.70,723.20,48.50,1056.27,24.59,3.79,0.00,0.00
2008-12-04 17:00:00,412.70,361.94,41.97,8.80,547.34,502.36,44.98,994.52,22.87,2.70,0.00,0.00
2008-12-04 18:00:00,156.36,115.52,35.92,4.91,305.70,267.20,38.50,878.85,20.60,1.44,0.00,0.00
2008-12-04 19:00:00,20.63,0.00,20.28,0.35,21.74,0.00,21.74,0.00,18.32,1.34,1.00,0.00
2008-12-04 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.72,2.22,1.00,0.00
2008-12-04 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.84,2.64,1.00,0.00
2008-12-04 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.19,3.07,1.00,0.00
2008-12-04 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.71,4.06,1.00,0.00
2008-12-05 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.05,4.69,1.00,0.00
2008-12-05 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.47,5.03,1.00,0.00
2008-12-05 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.82,5.67,1.00,0.00
2008-12-05 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.44,5.80,1.00,0.00
2008-12-05 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.31,5.67,1.00,0.00
2008-12-05 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.85,5.12,1.00,0.00
2008-12-05 06:00:00,18.09,0.00,17.78,0.31,19.06,0.00,19.06,0.00,15.26,3.25,1.00,0.00
2008-12-05 07:00:00,35.99,0.00,35.38,0.61,37.92,0.00,37.92,0.00,18.63,0.91,1.00,0.00
2008-12-05 08:00:00,394.43,343.93,41.93,8.57,533.20,488.26,44.94,999.26,21.39,1.48,0.00,0.00
2008-12-05 09:00:00,646.99,589.46,45.29,12.24,761.42,712.88,48.54,1062.91,23.88,2.68,0.00,0.00
2008-12-05 10:00:00,862.66,800.11,47.23,15.32,952.88,902.26,50.62,1100.38,25.74,4.08,0.00,0.00
2008-12-05 11:00:00,1020.41,954.55,48.31,17.56,1091.96,1040.18,51.78,1122.74,28.01,5.50,0.00,0.00
2008-12-05 12:00:00,1099.25,1031.80,48.80,18.65,1160.22,1107.92,52.30,1127.15,29.59,7.73,0.00,0.00
2008-12-05 13:00:00,1099.50,1032.04,48.82,18.65,1159.80,1107.48,52.32,1123.78,28.92,6.31,0.00,0.00
2008-12-05 14:00:00,1021.35,955.50,48.31,17.54,1090.96,1039.18,51.78,1112.59,28.02,7.89,0.00,0.00
2008-12-05 15:00:00,872.18,809.44,47.30,15.43,959.80,909.10,50.70,1092.60,27.24,7.33,0.00,0.00
2008-12-05 16:00:00,663.92,605.98,45.48,12.47,775.36,726.62,48.74,1058.51,26.02,4.59,0.00,0.00
2008-12-05 17:00:00,416.18,365.04,42.27,8.88,552.36,507.06,45.30,999.95,24.36,3.22,0.00,0.00
2008-12-05 18:00:00,158.38,117.26,36.16,4.97,308.84,270.08,38.76,881.58,22.04,1.62,0.00,0.00
2008-12-05 19:00:00,21.01,0.00,20.66,0.36,22.14,0.00,22.14,0.00,19.71,0.50,1.00,0.00
2008-12-05 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.06,1.45,1.00,0.00
2008-12-05 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.22,1.99,1.00,0.00
2008-12-05 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.51,1.93,1.00,0.00
2008-12-05 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.93,2.73,1.00,0.00
2008-12-06 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.14,3.22,1.00,0.00
2008-12-06 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.40,3.43,1.00,0.00
2008-12-06 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.92,4.24,1.00,0.00
2008-12-06 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.31,4.50,1.00,0.00
2008-12-06 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.95,4.54,1.00,0.00
2008-12-06 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.48,4.11,1.00,0.00
2008-12-06 06:00:00,18.13,0.00,17.82,0.31,19.10,0.00,19.10,0.00,15.86,2.53,1.00,0.00
2008-12-06 07:00:00,36.10,0.00,35.49,0.61,38.04,0.00,38.04,0.00,18.55,0.26,1.00,0.00
2008-12-06 08:00:00,391.84,341.22,42.08,8.54,531.50,486.40,45.10,996.70,21.17,1.14,0.00,0.00
2008-12-06 09:00:00,644.38,586.69,45.48,12.22,759.98,711.24,48.74,1061.49,23.26,2.50,0.00,0.00
2008-12-06 10:00:00,860.57,797.89,47.38,15.31,952.10,901.32,50.78,1099.91,24.85,3.45,0.00,0.00
2008-12-06 11:00:00,1019.86,953.83,48.46,17.57,1092.74,1040.80,51.94,1123.73,27.23,5.00,0.00,0.00
2008-12-06 12:00:00,1099.77,1032.16,48.93,18.68,1162.04,1109.60,52.44,1128.79,28.80,6.28,0.00,0.00
2008-12-06 13:00:00,1101.39,1033.76,48.93,18.70,1162.94,1110.50,52.44,1126.34,28.11,4.41,0.00,0.00
2008-12-06 14:00:00,1023.94,957.91,48.42,17.60,1094.80,1042.90,51.90,1115.54,27.35,5.60,0.00,0.00
2008-12-06 15:00:00,874.42,811.55,47.38,15.48,963.14,912.36,50.78,1094.87,26.59,5.62,0.00,0.00
2008-12-06 16:00:00,665.91,607.85,45.55,12.51,778.36,729.54,48.82,1060.22,25.26,4.65,0.00,0.00
2008-12-06 17:00:00,417.95,366.69,42.34,8.92,554.98,509.60,45.38,1000.80,23.22,3.44,0.00,0.00
2008-12-06 18:00:00,160.43,119.08,36.33,5.02,312.10,273.16,38.94,884.92,20.86,1.92,0.00,0.00
2008-12-06 19:00:00,21.49,0.00,21.12,0.36,22.64,0.00,22.64,0.00,18.67,0.66,1.00,0.00
2008-12-06 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.33,1.43,1.00,0.00
2008-12-06 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.61,2.20,1.00,0.00
2008-12-06 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.35,2.53,1.00,0.00
2008-12-06 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.91,3.19,1.00,0.00
2008-12-07 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.29,3.67,1.00,0.00
2008-12-07 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.59,3.80,1.00,0.00
2008-12-07 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.96,4.21,1.00,0.00
2008-12-07 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,4.26,1.00,0.00
2008-12-07 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.45,4.33,1.00,0.00
2008-12-07 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.65,3.88,1.00,0.00
2008-12-07 06:00:00,18.15,0.00,17.84,0.31,19.12,0.00,19.12,0.00,14.78,2.84,1.00,0.00
2008-12-07 07:00:00,36.14,0.00,35.53,0.61,38.08,0.00,38.08,0.00,17.75,1.15,1.00,0.00
2008-12-07 08:00:00,401.54,350.63,42.12,8.79,546.96,501.82,45.14,1029.90,20.32,1.07,0.00,0.00
2008-12-07 09:00:00,658.54,600.55,45.48,12.51,778.40,729.66,48.74,1090.25,22.50,2.38,0.00,0.00
2008-12-07 10:00:00,876.81,813.80,47.40,15.62,971.58,920.78,50.80,1124.34,24.44,3.37,0.00,0.00
2008-12-07 11:00:00,1035.58,969.24,48.48,17.86,1110.98,1059.02,51.96,1143.73,26.59,4.35,0.00,0.00
2008-12-07 12:00:00,1113.67,1045.79,48.95,18.94,1177.96,1125.50,52.46,1144.93,28.27,5.45,0.00,0.00
2008-12-07 13:00:00,1112.81,1045.00,48.91,18.91,1176.14,1123.72,52.42,1139.25,29.33,5.70,0.00,0.00
2008-12-07 14:00:00,1033.14,966.96,48.40,17.77,1105.62,1053.74,51.88,1126.09,28.58,6.20,0.00,0.00
2008-12-07 15:00:00,883.18,820.13,47.40,15.65,973.64,922.84,50.80,1105.78,27.52,5.83,0.00,0.00
2008-12-07 16:00:00,673.76,615.48,45.61,12.67,788.18,739.30,48.88,1071.84,26.17,4.88,0.00,0.00
2008-12-07 17:00:00,424.29,372.77,42.45,9.06,563.74,518.24,45.50,1013.88,24.41,3.75,0.00,0.00
2008-12-07 18:00:00,163.34,121.76,36.48,5.10,316.96,277.86,39.10,893.42,21.86,1.59,0.00,0.00
2008-12-07 19:00:00,21.85,0.00,21.48,0.37,23.02,0.00,23.02,0.00,19.31,0.39,1.00,0.00
2008-12-07 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.07,1.34,1.00,0.00
2008-12-07 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.26,2.09,1.00,0.00
2008-12-07 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.68,2.40,1.00,0.00
2008-12-07 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.90,2.93,1.00,0.00
2008-12-08 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.25,3.26,1.00,0.00
2008-12-08 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.48,3.31,1.00,0.00
2008-12-08 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.77,3.73,1.00,0.00
2008-12-08 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.84,4.19,1.00,0.00
2008-12-08 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.36,4.24,1.00,0.00
2008-12-08 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.55,3.79,1.00,0.00
2008-12-08 06:00:00,17.86,0.00,17.56,0.30,18.82,0.00,18.82,0.00,14.71,2.80,1.00,1.00
2008-12-08 07:00:00,36.27,0.00,35.66,0.61,38.22,0.00,38.22,0.00,17.41,0.62,1.00,0.00
2008-12-08 08:00:00,405.75,354.54,42.28,8.92,554.78,509.46,45.32,1047.22,20.25,1.16,0.00,0.00
2008-12-08 09:00:00,664.08,605.78,45.66,12.65,786.58,737.64,48.94,1103.24,22.46,2.46,0.00,0.00
2008-12-08 10:00:00,882.59,819.28,47.57,15.75,979.40,928.42,50.98,1134.50,24.13,3.35,0.00,0.00
2008-12-08 11:00:00,1040.61,974.03,48.61,17.97,1117.66,1065.56,52.10,1151.20,26.41,4.56,0.00,0.00
2008-12-08 12:00:00,1118.26,1050.10,49.13,19.03,1183.94,1131.28,52.66,1150.81,27.97,5.63,0.00,0.00
2008-12-08 13:00:00,1117.47,1049.35,49.11,19.00,1182.08,1129.44,52.64,1144.58,29.08,6.36,0.00,0.00
2008-12-08 14:00:00,1037.31,970.80,48.65,17.86,1110.98,1058.84,52.14,1130.58,30.04,6.43,0.00,0.00
2008-12-08 15:00:00,887.97,824.62,47.60,15.75,979.68,928.66,51.02,1111.09,28.88,6.05,0.00,0.00
2008-12-08 16:00:00,678.54,620.00,45.77,12.77,794.30,745.24,49.06,1077.89,27.46,5.17,0.00,0.00
2008-12-08 17:00:00,428.73,376.95,42.62,9.16,569.76,524.08,45.68,1021.12,25.80,3.94,0.00,0.00
2008-12-08 18:00:00,166.88,125.02,36.67,5.20,323.14,283.84,39.30,905.88,23.07,1.41,0.00,0.00
2008-12-08 19:00:00,22.28,0.00,21.91,0.38,23.48,0.00,23.48,0.00,20.54,0.19,1.00,0.00
2008-12-08 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.20,1.47,1.00,0.00
2008-12-08 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.42,1.95,1.00,0.00
2008-12-08 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.62,2.44,1.00,0.00
2008-12-08 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.77,3.00,1.00,0.00
2008-12-09 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,3.34,1.00,0.00
2008-12-09 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,3.43,1.00,0.00
2008-12-09 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.09,4.52,1.00,0.00
2008-12-09 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,4.31,1.00,0.00
2008-12-09 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.91,4.53,1.00,0.00
2008-12-09 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.88,3.63,1.00,0.00
2008-12-09 06:00:00,18.09,0.00,17.78,0.31,19.06,0.00,19.06,0.00,16.09,3.06,1.00,0.00
2008-12-09 07:00:00,36.24,0.00,35.62,0.61,38.18,0.00,38.18,0.00,19.18,0.51,1.00,0.00
2008-12-09 08:00:00,407.99,356.76,42.23,9.00,559.82,514.56,45.26,1059.70,21.99,0.61,0.00,0.00
2008-12-09 09:00:00,667.36,609.02,45.61,12.73,792.06,743.18,48.88,1113.04,24.41,2.01,0.00,0.00
2008-12-09 10:00:00,885.95,822.58,47.55,15.83,984.50,933.54,50.96,1141.74,26.49,3.01,0.00,0.00
2008-12-09 11:00:00,1043.68,977.01,48.63,18.04,1122.16,1070.04,52.12,1156.54,28.81,4.58,0.00,0.00
2008-12-09 12:00:00,1123.12,1054.89,49.10,19.14,1190.22,1137.60,52.62,1157.24,30.39,6.50,0.00,0.00
2008-12-09 13:00:00,1123.69,1055.48,49.08,19.13,1189.64,1137.04,52.60,1151.82,31.79,9.01,0.00,0.00
2008-12-09 14:00:00,1044.64,978.03,48.61,18.00,1119.70,1067.60,52.10,1138.89,30.81,8.13,0.00,0.00
2008-12-09 15:00:00,894.87,831.39,47.60,15.88,988.02,937.00,51.02,1119.41,29.49,7.95,0.00,0.00
2008-12-09 16:00:00,684.63,625.94,45.79,12.89,801.98,752.90,49.08,1086.40,27.98,5.70,0.00,0.00
2008-12-09 17:00:00,433.61,381.67,42.68,9.27,576.46,530.72,45.74,1030.15,26.33,4.23,0.00,0.00
2008-12-09 18:00:00,170.28,128.18,36.82,5.29,329.02,289.56,39.46,917.83,23.44,1.53,0.00,0.00
2008-12-09 19:00:00,22.66,0.00,22.28,0.38,23.88,0.00,23.88,0.00,20.87,0.45,1.00,0.00
2008-12-09 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.50,1.49,1.00,0.00
2008-12-09 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.80,2.49,1.00,0.00
2008-12-09 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.99,2.92,1.00,0.00
2008-12-09 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.24,3.64,1.00,0.00
